"Dataset","Model","Branch_Mode","Corruption","Severity","Corruption_Seed","MSE","MAE","Realized_Rate","Elements","Checkpoint_ID","Checkpoint_SHA256","source_gpu","source_note"
"Weather","PFB-Direct","primary-only","block","0.1","33","0.22214506082363167","0.28352788348370583","0.13756024809899153","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","primary-only","block","0.2","11","0.22865109571781933","0.29260113916285857","0.19868441045652202","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","primary-only","block","0.2","22","0.2286657237796525","0.2926409954829603","0.19858909398317337","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","primary-only","block","0.2","33","0.22876078511051548","0.2926781282598071","0.19870829076310734","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","primary-only","block","0.3","11","0.24556186291772716","0.313991792368133","0.30769105973067107","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","primary-only","block","0.3","22","0.2455874425669557","0.3138592777416857","0.30753056042724186","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","primary-only","block","0.3","33","0.24585735653570823","0.3140380599055926","0.3076295574874054","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","clean","0.0","0","0.23689219903077277","0.2836533016886153","0.0","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","gaussian","0.1","11","0.23693463135580145","0.2837100795677247","0.0","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","gaussian","0.1","22","0.23695166898406722","0.28372598983323966","0.0","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","gaussian","0.1","33","0.2369380414256628","0.2837242957463621","0.0","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","gaussian","0.2","11","0.2371701792746243","0.2839339319230612","0.0","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","gaussian","0.2","22","0.23719805882250797","0.2839684479338169","0.0","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","gaussian","0.2","33","0.23718274632888559","0.2839678523971763","0.0","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","gaussian","0.3","11","0.23774231479401425","0.2844164615305553","0.0","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","gaussian","0.3","22","0.237774680211579","0.2844688739978252","0.0","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","gaussian","0.3","33","0.23776552844666776","0.284468516170276","0.0","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","mcar","0.1","11","0.23907884333562185","0.2946842439902528","0.09999911031789249","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","mcar","0.1","22","0.23915064327774507","0.2947195493140934","0.09999911031789249","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","mcar","0.1","33","0.2390964569449999","0.2946810915595037","0.09999911031789249","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","mcar","0.2","11","0.24817315795482","0.31188572883553295","0.19999822063578498","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","mcar","0.2","22","0.24830426898351282","0.3119990872362234","0.19999822063578498","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","mcar","0.2","33","0.24842950774801764","0.31199103953361","0.19999822063578498","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","mcar","0.3","11","0.26570488443862117","0.3359013481359449","0.300001779364215","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","mcar","0.3","22","0.26581127423673284","0.33601308592049806","0.300001779364215","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","mcar","0.3","33","0.2660773471533126","0.3360009279290362","0.300001779364215","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","block","0.1","11","0.23835517283457477","0.2938606067985877","0.1374932092005088","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","block","0.1","22","0.23859690323778035","0.2939929467008949","0.13749981988911275","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","block","0.1","33","0.23851318983607125","0.29389689986970746","0.13756024809899153","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","block","0.2","11","0.24143956709185732","0.2998967047454648","0.19868441045652202","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","block","0.2","22","0.2414997658660009","0.2999155011307755","0.19858909398317337","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","block","0.2","33","0.24133310214949222","0.2998119528878564","0.19870829076310734","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","block","0.3","11","0.2533097867011737","0.3178869561741027","0.30769105973067107","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","block","0.3","22","0.25326488912736417","0.3178060452516381","0.30753056042724186","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Direct","secondary-only","block","0.3","33","0.2532113088521573","0.3178608486192319","0.3076295574874054","41723136","long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0","a513b228a5f42884a03ff722f82d51d5bfb0aa25371c5206be6b15c12733bdd5","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","clean","0.0","0","0.1937772416959352","0.23936249884892252","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","gaussian","0.1","11","0.1944152088476463","0.24029958462374448","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","gaussian","0.1","22","0.19445232062950937","0.24035247981180033","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","gaussian","0.1","33","0.19444822293296998","0.24036851064048284","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","gaussian","0.2","11","0.19612494200862488","0.24266309337510758","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","gaussian","0.2","22","0.1961944383305741","0.24276272964634357","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","gaussian","0.2","33","0.19619447789804348","0.24280091984947363","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","gaussian","0.3","11","0.1985447410499095","0.24575308359135714","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","gaussian","0.3","22","0.19863525876903465","0.24587557268005483","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","gaussian","0.3","33","0.19864870301337803","0.2459463165768358","0.0","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","mcar","0.1","11","0.2013025670301402","0.25650428519517926","0.09999911031789249","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","mcar","0.1","22","0.20138648284502603","0.25658968426938833","0.09999911031789249","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","mcar","0.1","33","0.2015103509203016","0.25657030863785923","0.09999911031789249","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","mcar","0.2","11","0.21481187035767532","0.2814916313616518","0.19999822063578498","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","mcar","0.2","22","0.21498301768520736","0.2816158539759646","0.19999822063578498","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","mcar","0.2","33","0.21539758911662718","0.2817347254674616","0.19999822063578498","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","mcar","0.3","11","0.23791520323063384","0.3135616012422415","0.300001779364215","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","mcar","0.3","22","0.23807904497088409","0.31369324842711366","0.300001779364215","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","mcar","0.3","33","0.2386673633980055","0.3137643236795078","0.300001779364215","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","block","0.1","11","0.20390886659522894","0.2573083071269499","0.1374932092005088","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","block","0.1","22","0.2042505918813133","0.25749655601563304","0.13749981988911275","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","block","0.1","33","0.20430284784584204","0.2575395162931155","0.13756024809899153","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","block","0.2","11","0.20892434975630186","0.2652325527758448","0.19868441045652202","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","block","0.2","22","0.20898180618064713","0.2652759993317916","0.19858909398317337","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
"Weather","PFB-Projected","both","block","0.2","33","0.2090047225330959","0.26534922936701116","0.19870829076310734","41723136","long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0","5989aedd478d0716490733690397c29043ab3e12c930562a02f096b9df6f7e00","NVIDIA GeForce RTX 2080 Ti","local workstation result"
