Dataset,Horizon,Model,Corruption,Missing_Rate,Block_Size,Checkpoint_Folder,Seq_Len,Label_Len,D_Model,E_Layers,Batch_Size,MSE,MAE,RMSE,MAPE,MSPE,Clean_MSE,Clean_MAE,MSE_DegradationPct,MAE_DegradationPct
Weather,96,PFB-Direct,block,0.3,24,long_term_forecast_CapMatch_MS2021_Weather_96_PFB-Direct_custom_ftM_sl336_ll96_pl96_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_capmatch_0,336,96,128,3,32,0.1738363355398178,0.2369114607572555,0.416936844587326,11.130406379699709,12944059.0,0.1497796028852462,0.1972322165966034,16.061421042091233,20.118033881760592
Weather,96,PFB-Projected,block,0.3,24,long_term_forecast_CapMatch_MS2021_Weather_96_PFB-Projected_custom_ftM_sl336_ll96_pl96_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_capmatch_0,336,96,128,3,32,0.1754526942968368,0.2406939417123794,0.418870747089386,11.053269386291504,13206146.0,0.1496377885341644,0.1979545056819915,17.25159534603687,21.59053459437172
Weather,96,DLinear,random,0.1,24,long_term_forecast_DLinear_Weather_H96_seed2021_DLinear_custom_ftM_sl336_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,336,48,512,2,32,0.1845005452632904,0.2567737102508545,0.4295352697372436,9.981951713562012,10307347.0,0.1742849797010421,0.233936533331871,5.8614147815672215,9.762125048927619
Weather,96,PatchTST,random,0.1,24,long_term_forecast_PatchTST_Weather_H96_seed2021_PatchTST_custom_ftM_sl336_ll48_pl96_dm128_nh8_el3_dl1_df512_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,336,48,128,3,32,0.1697857677936554,0.2321333289146423,0.4120506942272186,11.921664237976074,15767107.0,0.1526077091693878,0.2018697708845138,11.256350493539435,14.991624500055417
Weather,96,PFB-Direct,random,0.1,24,long_term_forecast_CapMatch_MS2021_Weather_96_PFB-Direct_custom_ftM_sl336_ll96_pl96_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_capmatch_0,336,96,128,3,32,0.1661248356103897,0.2279800176620483,0.4075841307640075,11.250689506530762,13999045.0,0.1497796028852462,0.1972322165966034,10.912856230274848,15.589644326886523
Weather,96,PFB-Projected,random,0.1,24,long_term_forecast_CapMatch_MS2021_Weather_96_PFB-Projected_custom_ftM_sl336_ll96_pl96_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_capmatch_0,336,96,128,3,32,0.1664982736110687,0.2296079099178314,0.4080420136451721,11.821008682250977,15557116.0,0.1496377885341644,0.1979545056819915,11.26753157879957,15.990241862284371
Weather,96,DLinear,random,0.2,24,long_term_forecast_DLinear_Weather_H96_seed2021_DLinear_custom_ftM_sl336_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,336,48,512,2,32,0.2027065455913543,0.2860655784606933,0.4502294361591339,8.999783515930176,8352888.0,0.1742849797010421,0.233936533331871,16.307524572148917,22.283413533734002
Weather,96,PatchTST,random,0.2,24,long_term_forecast_PatchTST_Weather_H96_seed2021_PatchTST_custom_ftM_sl336_ll48_pl96_dm128_nh8_el3_dl1_df512_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,336,48,128,3,32,0.1901357769966125,0.2636063694953918,0.4360456168651581,10.962658882141112,12142062.0,0.1526077091693878,0.2018697708845138,24.5912005569589,30.582389002757836
Weather,96,PFB-Direct,random,0.2,24,long_term_forecast_CapMatch_MS2021_Weather_96_PFB-Direct_custom_ftM_sl336_ll96_pl96_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_capmatch_0,336,96,128,3,32,0.184513971209526,0.2596732974052429,0.4295508861541748,11.07625961303711,12678021.0,0.1497796028852462,0.1972322165966034,23.19031941277851,31.65866200061499
Weather,96,PFB-Projected,random,0.2,24,long_term_forecast_CapMatch_MS2021_Weather_96_PFB-Projected_custom_ftM_sl336_ll96_pl96_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_capmatch_0,336,96,128,3,32,0.1864299327135086,0.2613120079040527,0.4317753314971924,11.289631843566896,13115868.0,0.1496377885341644,0.1979545056819915,24.58746853970249,32.006092512914705
Weather,96,DLinear,random,0.3,24,long_term_forecast_DLinear_Weather_H96_seed2021_DLinear_custom_ftM_sl336_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,336,48,512,2,32,0.2288829833269119,0.3198913335800171,0.478417158126831,8.039793014526367,6597580.5,0.1742849797010421,0.233936533331871,31.326855429265287,36.7427861838952
Weather,96,PatchTST,random,0.3,24,long_term_forecast_PatchTST_Weather_H96_seed2021_PatchTST_custom_ftM_sl336_ll48_pl96_dm128_nh8_el3_dl1_df512_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,336,48,128,3,32,0.2181612104177475,0.2995980679988861,0.4670773148536682,9.470290184020996,8723995.0,0.1526077091693878,0.2018697708845138,42.95556338873958,48.411555968070616
Weather,96,PFB-Direct,random,0.3,24,long_term_forecast_CapMatch_MS2021_Weather_96_PFB-Direct_custom_ftM_sl336_ll96_pl96_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_capmatch_0,336,96,128,3,32,0.2114748060703277,0.2967056334018707,0.4598639011383056,10.070096015930176,9986726.0,0.1497796028852462,0.1972322165966034,41.19065747046302,50.43466961014745
Weather,96,PFB-Projected,random,0.3,24,long_term_forecast_CapMatch_MS2021_Weather_96_PFB-Projected_custom_ftM_sl336_ll96_pl96_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_capmatch_0,336,96,128,3,32,0.2141954004764557,0.2975989878177643,0.4628124833106994,9.892643928527832,9775885.0,0.1496377885341644,0.1979545056819915,43.142586224168824,50.33706193879159
Weather,192,DLinear,block,0.1,24,long_term_forecast_DLinear_MS2021_Weather_192_DLinear_custom_ftM_sl336_ll96_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0,336,96,512,2,32,0.2278020530939102,0.2922490239143371,0.4772861301898956,10.17946720123291,10303000.0,0.2181255221366882,0.2787924110889435,4.4362213382614595,4.826750044175536
Weather,192,PatchTST,block,0.1,24,long_term_forecast_PatchTST_MS2021_Weather_192_PatchTST_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0,336,96,128,3,32,0.2040695548057556,0.2558214664459228,0.4517405927181244,14.895366668701172,21737882.0,0.1961954534053802,0.2429249137639999,4.013396469542991,5.308863748101114
Weather,192,PFB-Direct,block,0.1,24,long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0,336,96,128,3,32,0.2019961327314376,0.2514706254005432,0.4494397938251495,14.15786361694336,20162274.0,0.1935912519693374,0.2387375384569168,4.341560208222336,5.333508515638922
Weather,192,PFB-Projected,block,0.1,24,long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0,336,96,128,3,32,0.1997008025646209,0.2502291202545166,0.446878969669342,13.029431343078612,16887898.0,0.1937772929668426,0.2393629103899002,3.0568646651451927,4.53963809468908
Weather,192,DLinear,block,0.2,24,long_term_forecast_DLinear_MS2021_Weather_192_DLinear_custom_ftM_sl336_ll96_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0,336,96,512,2,32,0.2374121844768524,0.3045776784420013,0.4872496128082275,9.82947826385498,9734359.0,0.2181255221366882,0.2787924110889435,8.842001683818646,9.248912928563001
Weather,192,PatchTST,block,0.2,24,long_term_forecast_PatchTST_MS2021_Weather_192_PatchTST_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0,336,96,128,3,32,0.208189308643341,0.2624573707580566,0.4562776684761047,14.337807655334473,20010868.0,0.1961954534053802,0.2429249137639999,6.1132177274154476,8.040532645009947
Weather,192,PFB-Direct,block,0.2,24,long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0,336,96,128,3,32,0.2058259546756744,0.2572950720787048,0.4536804556846618,13.601082801818848,18259534.0,0.1935912519693374,0.2387375384569168,6.319863414218137,7.773194673001502
Weather,192,PFB-Projected,block,0.2,24,long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0,336,96,128,3,32,0.2034253776073455,0.2567334771156311,0.4510270357131958,12.573241233825684,15584251.0,0.1937772929668426,0.2393629103899002,4.978955218532129,7.257000133160078
Weather,192,DLinear,block,0.3,24,long_term_forecast_DLinear_MS2021_Weather_192_DLinear_custom_ftM_sl336_ll96_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0,336,96,512,2,32,0.2560136318206787,0.3265620172023773,0.5059778690338135,9.135902404785156,8436880.0,0.2181255221366882,0.2787924110889435,17.369865439335406,17.134471460987452
Weather,192,PatchTST,block,0.3,24,long_term_forecast_PatchTST_MS2021_Weather_192_PatchTST_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0,336,96,128,3,32,0.2144305557012558,0.2721761465072632,0.4630664587020874,13.116384506225586,16389246.0,0.1961954534053802,0.2429249137639999,9.294355184774915,12.041265051834356
Weather,192,PFB-Direct,block,0.3,24,long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0,336,96,128,3,32,0.215687096118927,0.2707193791866302,0.4644212424755096,12.47691249847412,14862713.0,0.1935912519693374,0.2387375384569168,11.413658378060036,13.396234599899298
Weather,192,PFB-Projected,block,0.3,24,long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0,336,96,128,3,32,0.2136854976415634,0.2731996774673462,0.462261289358139,11.714516639709473,13109318.0,0.1937772929668426,0.2393629103899002,10.273755180452078,14.136177999477445
Weather,192,DLinear,random,0.1,24,long_term_forecast_DLinear_MS2021_Weather_192_DLinear_custom_ftM_sl336_ll96_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0,336,96,512,2,32,0.2306363731622696,0.3012586534023285,0.4802461564540863,9.525042533874512,8842110.0,0.2181255221366882,0.2787924110889435,5.735619978363409,8.058412431541251
Weather,192,PatchTST,random,0.1,24,long_term_forecast_PatchTST_MS2021_Weather_192_PatchTST_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0,336,96,128,3,32,0.2072575092315673,0.2672081291675567,0.4552554190158844,14.393120765686035,19774606.0,0.1961954534053802,0.2429249137639999,5.638283474046986,9.996181547335155
Weather,192,PFB-Direct,random,0.1,24,long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0,336,96,128,3,32,0.2026010751724243,0.2562668919563293,0.4501122832298279,13.326404571533203,18322968.0,0.1935912519693374,0.2387375384569168,4.654044597280631,7.342520833846946
Weather,192,PFB-Projected,random,0.1,24,long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0,336,96,128,3,32,0.2011935710906982,0.2565100193023681,0.4485460519790649,12.375718116760254,15917708.0,0.1937772929668426,0.2393629103899002,3.8272173226842408,7.163644895751324
Weather,192,DLinear,random,0.2,24,long_term_forecast_DLinear_MS2021_Weather_192_DLinear_custom_ftM_sl336_ll96_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0,336,96,512,2,32,0.2496562600135803,0.3279138803482055,0.4996561408042907,8.620003700256348,7130284.5,0.2181255221366882,0.2787924110889435,14.455318005901837,17.619371010637284
Weather,192,PatchTST,random,0.2,24,long_term_forecast_PatchTST_MS2021_Weather_192_PatchTST_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0,336,96,128,3,32,0.222026988863945,0.2930637001991272,0.4711973965167999,13.311528205871582,16503811.0,0.1961954534053802,0.2429249137639999,13.166225317765923,20.639623025177574
Weather,192,PFB-Direct,random,0.2,24,long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0,336,96,128,3,32,0.2152433544397354,0.2795943319797516,0.4639432728290558,12.06948471069336,14665237.0,0.1935912519693374,0.2387375384569168,11.184442607885735,17.113686346484595
Weather,192,PFB-Projected,random,0.2,24,long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0,336,96,128,3,32,0.2147784680128097,0.2814998626708984,0.4634419679641723,11.223849296569824,13155455.0,0.1937772929668426,0.2393629103899002,10.83778946667432,17.603793424954997
Weather,192,DLinear,random,0.3,24,long_term_forecast_DLinear_MS2021_Weather_192_DLinear_custom_ftM_sl336_ll96_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0,336,96,512,2,32,0.2751940786838531,0.3577120304107666,0.5245894193649292,7.677485942840576,5565063.5,0.2181255221366882,0.2787924110889435,26.163172465165687,28.307664119539215
Weather,192,PatchTST,random,0.3,24,long_term_forecast_PatchTST_MS2021_Weather_192_PatchTST_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0,336,96,128,3,32,0.2440908998250961,0.3229387998580932,0.4940555691719055,11.628935813903809,12374885.0,0.1961954534053802,0.2429249137639999,24.412108225950607,32.93770278820652
Weather,192,PFB-Direct,random,0.3,24,long_term_forecast_PFB-Direct_MS2021_Weather_192_PFB-Direct_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_multiseed_h192_0,336,96,128,3,32,0.2363714724779129,0.3096458613872528,0.4861804842948913,10.435643196105955,10848476.0,0.1935912519693374,0.2387375384569168,22.098219869641312,29.701371384095214
Weather,192,PFB-Projected,random,0.3,24,long_term_forecast_PFB-Projected_H192_Weather_192_PFB-Projected_custom_ftM_sl336_ll96_pl192_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_PFB_100_0,336,96,128,3,32,0.237751305103302,0.3134506344795227,0.4875974953174591,9.909934997558594,10219658.0,0.1937772929668426,0.2393629103899002,22.693067625825407,30.95204848944241
