Dataset,Horizon,Model,Corruption,Missing_Rate,Block_Size,Checkpoint_Folder,Seq_Len,Label_Len,D_Model,E_Layers,Batch_Size,MSE,MAE,RMSE,MAPE,MSPE
Illness,48,PFB-Direct,random,0.1,24,long_term_forecast_PFB-Direct_MS2021_Illness_48_PFB-Direct_custom_ftM_sl104_ll18_pl48_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,2.181156873703003,0.9844818711280823,1.4768739938735962,2.6287906169891357,433.0287780761719
Illness,48,PFB-Direct,random,0.2,24,long_term_forecast_PFB-Direct_MS2021_Illness_48_PFB-Direct_custom_ftM_sl104_ll18_pl48_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,2.537871837615967,1.0799458026885986,1.5930699110031128,2.468379259109497,354.1458435058594
Illness,48,PFB-Direct,random,0.3,24,long_term_forecast_PFB-Direct_MS2021_Illness_48_PFB-Direct_custom_ftM_sl104_ll18_pl48_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,2.9379379749298096,1.1765751838684082,1.7140414714813232,2.3781189918518066,324.95794677734375
Illness,48,PFB-Direct,block,0.1,24,long_term_forecast_PFB-Direct_MS2021_Illness_48_PFB-Direct_custom_ftM_sl104_ll18_pl48_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,2.772664785385132,1.114212155342102,1.6651320457458496,2.64001202583313,443.4427490234375
Illness,48,PFB-Direct,block,0.2,24,long_term_forecast_PFB-Direct_MS2021_Illness_48_PFB-Direct_custom_ftM_sl104_ll18_pl48_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,2.772664785385132,1.114212155342102,1.6651320457458496,2.64001202583313,443.4427490234375
Illness,48,PFB-Direct,block,0.3,24,long_term_forecast_PFB-Direct_MS2021_Illness_48_PFB-Direct_custom_ftM_sl104_ll18_pl48_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,2.772664785385132,1.114212155342102,1.6651320457458496,2.64001202583313,443.4427490234375
Illness,48,PFB-Projected,clean,0.0,24,long_term_forecast_Illness_104_48_MS2021_PFB-Projected_custom_ftM_sl104_ll18_pl48_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,2.000688076019287,0.9253119230270386,1.414456844329834,2.933548927307129,552.9194946289062
Illness,48,PFB-Projected,random,0.1,24,long_term_forecast_Illness_104_48_MS2021_PFB-Projected_custom_ftM_sl104_ll18_pl48_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,2.2553153038024902,1.0015877485275269,1.5017707347869873,2.730238676071167,454.790771484375
Illness,48,PFB-Projected,random,0.2,24,long_term_forecast_Illness_104_48_MS2021_PFB-Projected_custom_ftM_sl104_ll18_pl48_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,2.580369472503662,1.0880602598190308,1.6063528060913086,2.568392515182495,390.0433654785156
Illness,48,PFB-Projected,random,0.3,24,long_term_forecast_Illness_104_48_MS2021_PFB-Projected_custom_ftM_sl104_ll18_pl48_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,2.96655011177063,1.1822161674499512,1.7223676443099976,2.3830602169036865,314.0403137207031
Illness,48,PFB-Projected,block,0.1,24,long_term_forecast_Illness_104_48_MS2021_PFB-Projected_custom_ftM_sl104_ll18_pl48_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,2.895401954650879,1.1419793367385864,1.7015880346298218,2.6210594177246094,395.50604248046875
Illness,48,PFB-Projected,block,0.2,24,long_term_forecast_Illness_104_48_MS2021_PFB-Projected_custom_ftM_sl104_ll18_pl48_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,2.895401954650879,1.1419793367385864,1.7015880346298218,2.6210594177246094,395.50604248046875
Illness,48,PFB-Projected,block,0.3,24,long_term_forecast_Illness_104_48_MS2021_PFB-Projected_custom_ftM_sl104_ll18_pl48_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,2.895401954650879,1.1419793367385864,1.7015880346298218,2.6210594177246094,395.50604248046875
Illness,60,DLinear,clean,0.0,24,long_term_forecast_DLinearAlign_MS2021_Illness_60_DLinear_custom_ftM_sl104_ll18_pl60_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_illness_align_lr001_0,104,18,512,2,32,2.4885880947113037,1.1482690572738647,1.5775259733200073,2.904181957244873,535.6978149414062
Illness,60,DLinear,random,0.1,24,long_term_forecast_DLinearAlign_MS2021_Illness_60_DLinear_custom_ftM_sl104_ll18_pl60_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_illness_align_lr001_0,104,18,512,2,32,2.834643840789795,1.2128028869628906,1.6836400032043457,2.740199327468872,436.0191650390625
Illness,60,DLinear,random,0.2,24,long_term_forecast_DLinearAlign_MS2021_Illness_60_DLinear_custom_ftM_sl104_ll18_pl60_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_illness_align_lr001_0,104,18,512,2,32,3.1972298622131348,1.2808154821395874,1.7880799770355225,2.6075236797332764,394.70306396484375
Illness,60,DLinear,random,0.3,24,long_term_forecast_DLinearAlign_MS2021_Illness_60_DLinear_custom_ftM_sl104_ll18_pl60_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_illness_align_lr001_0,104,18,512,2,32,3.577986717224121,1.348323941230774,1.891556739807129,2.4914228916168213,388.16070556640625
Illness,60,DLinear,block,0.1,24,long_term_forecast_DLinearAlign_MS2021_Illness_60_DLinear_custom_ftM_sl104_ll18_pl60_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_illness_align_lr001_0,104,18,512,2,32,3.266815185546875,1.2899277210235596,1.8074333667755127,2.847187042236328,530.7120361328125
Illness,60,DLinear,block,0.2,24,long_term_forecast_DLinearAlign_MS2021_Illness_60_DLinear_custom_ftM_sl104_ll18_pl60_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_illness_align_lr001_0,104,18,512,2,32,3.266815185546875,1.2899277210235596,1.8074333667755127,2.847187042236328,530.7120361328125
Illness,60,DLinear,block,0.3,24,long_term_forecast_DLinearAlign_MS2021_Illness_60_DLinear_custom_ftM_sl104_ll18_pl60_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_illness_align_lr001_0,104,18,512,2,32,3.266815185546875,1.2899277210235596,1.8074333667755127,2.847187042236328,530.7120361328125
Illness,60,PatchTST,clean,0.0,24,long_term_forecast_PatchTST_MS2021_Illness_60_PatchTST_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,1.9808322191238403,0.9324859976768494,1.4074203968048096,2.6353838443756104,535.5994262695312
Illness,60,PatchTST,random,0.1,24,long_term_forecast_PatchTST_MS2021_Illness_60_PatchTST_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,2.319408893585205,1.0284602642059326,1.5229605436325073,2.5520596504211426,503.31158447265625
Illness,60,PatchTST,random,0.2,24,long_term_forecast_PatchTST_MS2021_Illness_60_PatchTST_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,2.728001117706299,1.1310186386108398,1.6516661643981934,2.4791839122772217,464.8901062011719
Illness,60,PatchTST,random,0.3,24,long_term_forecast_PatchTST_MS2021_Illness_60_PatchTST_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,3.192162036895752,1.2359305620193481,1.786662220954895,2.37115216255188,399.8826599121094
Illness,60,PatchTST,block,0.1,24,long_term_forecast_PatchTST_MS2021_Illness_60_PatchTST_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,3.030698299407959,1.1710816621780396,1.7408901453018188,2.584801435470581,468.44927978515625
Illness,60,PatchTST,block,0.2,24,long_term_forecast_PatchTST_MS2021_Illness_60_PatchTST_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,3.030698299407959,1.1710816621780396,1.7408901453018188,2.584801435470581,468.44927978515625
Illness,60,PatchTST,block,0.3,24,long_term_forecast_PatchTST_MS2021_Illness_60_PatchTST_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,3.030698299407959,1.1710816621780396,1.7408901453018188,2.584801435470581,468.44927978515625
Illness,60,PFB-Direct,clean,0.0,24,long_term_forecast_PFB-Direct_MS2021_Illness_60_PFB-Direct_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,2.0831267833709717,0.9810685515403748,1.4433040618896484,2.7411041259765625,505.65728759765625
Illness,60,PFB-Direct,random,0.1,24,long_term_forecast_PFB-Direct_MS2021_Illness_60_PFB-Direct_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,2.410172939300537,1.0677138566970825,1.5524731874465942,2.58415150642395,422.1913146972656
Illness,60,PFB-Direct,random,0.2,24,long_term_forecast_PFB-Direct_MS2021_Illness_60_PFB-Direct_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,2.7862167358398438,1.156541109085083,1.6691964864730835,2.435741662979126,346.6787109375
Illness,60,PFB-Direct,random,0.3,24,long_term_forecast_PFB-Direct_MS2021_Illness_60_PFB-Direct_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,3.2021048069000244,1.2479616403579712,1.789442539215088,2.3517534732818604,330.93389892578125
Illness,60,PFB-Direct,block,0.1,24,long_term_forecast_PFB-Direct_MS2021_Illness_60_PFB-Direct_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,3.0205912590026855,1.1894314289093018,1.7379847764968872,2.7806484699249268,551.85791015625
Illness,60,PFB-Direct,block,0.2,24,long_term_forecast_PFB-Direct_MS2021_Illness_60_PFB-Direct_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,3.0205912590026855,1.1894314289093018,1.7379847764968872,2.7806484699249268,551.85791015625
Illness,60,PFB-Direct,block,0.3,24,long_term_forecast_PFB-Direct_MS2021_Illness_60_PFB-Direct_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_illness_horizons_0,104,18,128,3,32,3.0205912590026855,1.1894314289093018,1.7379847764968872,2.7806484699249268,551.85791015625
Illness,60,PFB-Projected,clean,0.0,24,long_term_forecast_Illness_104_60_MS2021_PFB-Projected_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,2.0633487701416016,0.9544411301612854,1.4364361763000488,2.596130847930908,419.0387268066406
Illness,60,PFB-Projected,random,0.1,24,long_term_forecast_Illness_104_60_MS2021_PFB-Projected_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,2.3478734493255615,1.0308449268341064,1.532277226448059,2.4298040866851807,346.0164794921875
Illness,60,PFB-Projected,random,0.2,24,long_term_forecast_Illness_104_60_MS2021_PFB-Projected_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,2.6857967376708984,1.1143300533294678,1.6388400793075562,2.293323516845703,300.9370422363281
Illness,60,PFB-Projected,random,0.3,24,long_term_forecast_Illness_104_60_MS2021_PFB-Projected_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,3.084724187850952,1.2064822912216187,1.7563382387161255,2.1495416164398193,253.88284301757812
Illness,60,PFB-Projected,block,0.1,24,long_term_forecast_Illness_104_60_MS2021_PFB-Projected_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,3.0008864402770996,1.1638802289962769,1.732306718826294,2.4256575107574463,353.7193603515625
Illness,60,PFB-Projected,block,0.2,24,long_term_forecast_Illness_104_60_MS2021_PFB-Projected_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,3.0008864402770996,1.1638802289962769,1.732306718826294,2.4256575107574463,353.7193603515625
Illness,60,PFB-Projected,block,0.3,24,long_term_forecast_Illness_104_60_MS2021_PFB-Projected_custom_ftM_sl104_ll18_pl60_dm128_nh8_el3_dl1_df512_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,104,18,128,3,32,3.0008864402770996,1.1638802289962769,1.732306718826294,2.4256575107574463,353.7193603515625
